PROKKA_ERR479187_bin.12.faa_DAHCAMCP_01371	-	136	PM0188	PF11477.15	390	0.0067	13.2	1.9	1	1	2.1e-06	0.0079	13.0	1.9	190	252	66	130	45	135	0.85	hypothetical	protein
PROKKA_ERR479156_bin.4.faa_IOIPMFAP_01137	-	138	PM0188	PF11477.15	390	0.00092	14.9	0.1	1	1	5.9e-07	0.001	14.8	0.1	287	355	46	112	18	131	0.81	hypothetical	protein
PROKKA_ERR479174_bin.3.faa_HHILGEHI_03476	-	132	PM0188	PF11477.15	390	0.0026	14.5	1.0	1	1	7.2e-07	0.0027	14.5	1.0	187	246	59	119	21	129	0.78	hypothetical	protein
PROKKA_ERR479011_bin.11.faa_IGKKLNEJ_02996	-	132	PM0188	PF11477.15	390	0.0028	14.1	0.8	1	1	9.5e-07	0.0029	14.1	0.8	187	245	59	118	21	129	0.77	hypothetical	protein
PROKKA_ERR478975_bin.17.faa_DFINHFCD_00683	-	132	PM0188	PF11477.15	390	0.0024	14.2	0.7	1	1	8.8e-07	0.0025	14.2	0.7	187	246	59	119	21	129	0.78	hypothetical	protein
PROKKA_ERR479035_bin.3.faa_PROKKA_ERR479035_bin.3.faa_BEGDAHDN_02364	-	132	PM0188	PF11477.15	390	0.0031	14.2	0.7	1	1	8.8e-07	0.0032	14.2	0.7	187	246	59	119	21	129	0.78	hypothetical	protein
PROKKA_ERR479298_bin.32.faa_KFNCJIID_01214	-	207	PM0188	PF11477.15	390	0.011	11.5	0.0	1	1	7.4e-06	0.014	11.1	0.0	218	304	40	125	22	143	0.84	Cytidylate	kinase
PROKKA_ERR479002_bin.13.faa_KALDPBPH_03391	-	132	PM0188	PF11477.15	390	0.0029	14.2	0.7	1	1	1.8e-06	0.0031	14.2	0.7	187	246	59	119	21	129	0.78	hypothetical	protein
PROKKA_ERR479002_bin.13.faa_KALDPBPH_00287	-	126	PM0188	PF11477.15	390	0.027	11.0	0.0	1	1	1.8e-05	0.032	10.8	0.0	347	375	39	67	12	73	0.88	hypothetical	protein
PROKKA_ERR479076_bin.25.faa_DIHKHNOB_00589	-	163	PM0188	PF11477.15	390	0.00098	14.0	2.7	1	1	1.1e-06	0.0011	13.8	2.7	172	269	59	159	33	162	0.81	hypothetical	protein
PROKKA_ERR479223_bin.17.faa_MJHEDOKG_00343	-	142	PM0188	PF11477.15	390	0.0026	12.5	0.0	1	1	4.2e-06	0.0038	11.9	0.0	283	352	6	76	2	88	0.91	hypothetical	protein
PROKKA_ERR479072_bin.18.faa_CPJCIGKI_00057	-	132	PM0188	PF11477.15	390	0.0016	15.2	0.6	1	1	4.8e-07	0.0018	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479417_bin.37.faa_KCEKLDGL_00803	-	132	PM0188	PF11477.15	390	0.0014	15.3	0.7	1	1	4.5e-07	0.0016	15.1	0.7	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479151_bin.15.faa_ANKDJMIB_04229	-	126	PM0188	PF11477.15	390	0.0038	15.7	0.2	1	1	6.1e-07	0.0039	15.7	0.2	185	248	53	115	7	121	0.83	Ribonuclease	P	protein	component
PROKKA_ERR479151_bin.15.faa_ANKDJMIB_03065	-	297	PM0188	PF11477.15	390	0.037	12.5	5.5	1	1	9.4e-06	0.061	11.8	5.5	41	157	30	151	15	171	0.76	hypothetical	protein
PROKKA_ERR479285_bin.11.faa_KLOOBLAG_01764	-	126	PM0188	PF11477.15	390	0.00085	15.7	0.2	1	1	3e-07	0.00087	15.7	0.2	185	248	53	115	7	121	0.83	Ribonuclease	P	protein	component
PROKKA_ERR479189_bin.5.faa_LHJOGPDH_02039	-	132	PM0188	PF11477.15	390	0.003	14.2	0.7	1	1	8.8e-07	0.0031	14.2	0.7	187	246	59	119	21	129	0.78	hypothetical	protein
PROKKA_ERR479170_bin.2.faa_CAAIFJIC_00180	-	132	PM0188	PF11477.15	390	0.013	14.3	0.8	1	1	1.7e-06	0.014	14.3	0.8	187	246	59	119	21	129	0.77	hypothetical	protein
PROKKA_ERR479170_bin.2.faa_CAAIFJIC_15746	-	340	PM0188	PF11477.15	390	0.049	12.4	0.6	1	2	0.039	3.2e+02	-0.1	0.0	106	146	24	64	8	132	0.76	hypothetical	protein
PROKKA_ERR479170_bin.2.faa_CAAIFJIC_15746	-	340	PM0188	PF11477.15	390	0.049	12.4	0.6	2	2	2.5e-05	0.2	10.4	0.2	188	253	174	240	161	248	0.78	hypothetical	protein
PROKKA_ERR479254_bin.41.faa_EIACNIBF_00434	-	132	PM0188	PF11477.15	390	0.0012	15.2	0.6	1	1	4.8e-07	0.0014	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479294_bin.5.faa_AJLBMDLE_05664	-	136	PM0188	PF11477.15	390	0.012	13.2	1.9	1	1	2.1e-06	0.014	13.0	1.9	190	252	66	130	45	135	0.85	hypothetical	protein
PROKKA_ERR479284_bin.29.faa_MOEKJALJ_01238	-	168	PM0188	PF11477.15	390	8.7e-07	25.4	0.0	1	1	4.5e-10	1.1e-06	25.0	0.0	287	361	73	147	64	162	0.84	hypothetical	protein
PROKKA_ERR479084_bin.6.faa_FOIKGIFO_00095	-	142	PM0188	PF11477.15	390	0.0025	12.5	0.0	1	1	4.2e-06	0.0036	11.9	0.0	283	352	6	76	2	88	0.91	hypothetical	protein
PROKKA_ERR479173_bin.18.faa_EILOMIPE_00310	-	132	PM0188	PF11477.15	390	0.0026	14.5	1.0	1	1	7.2e-07	0.0027	14.5	1.0	187	246	59	119	21	129	0.78	hypothetical	protein
PROKKA_ERR479172_bin.9.faa_PIJIFHGF_08403	-	132	PM0188	PF11477.15	390	0.0096	14.3	0.8	1	1	1.7e-06	0.01	14.3	0.8	187	246	59	119	21	129	0.77	hypothetical	protein
PROKKA_ERR479172_bin.9.faa_PIJIFHGF_06024	-	340	PM0188	PF11477.15	390	0.02	13.2	0.4	1	2	0.021	1.3e+02	0.7	0.0	106	147	24	65	8	138	0.77	hypothetical	protein
PROKKA_ERR479172_bin.9.faa_PIJIFHGF_06024	-	340	PM0188	PF11477.15	390	0.02	13.2	0.4	2	2	2.5e-05	0.15	10.4	0.2	188	253	174	240	161	248	0.78	hypothetical	protein
PROKKA_ERR479296_bin.11.faa_GKPJJPCE_04441	-	136	PM0188	PF11477.15	390	0.012	13.2	1.9	1	1	2.1e-06	0.014	13.0	1.9	190	252	66	130	45	135	0.85	hypothetical	protein
PROKKA_ERR479200_bin.3.faa_AHJNOKLC_01733	-	138	PM0188	PF11477.15	390	0.0015	15.5	0.2	1	1	3.5e-07	0.0015	15.5	0.2	185	248	65	127	14	133	0.82	Ribonuclease	P	protein	component
PROKKA_ERR479264_bin.15.faa_FFONAKHL_00205	-	142	PM0188	PF11477.15	390	0.0012	12.4	0.0	1	1	4.4e-06	0.0018	11.9	0.0	283	352	6	76	2	86	0.91	hypothetical	protein
PROKKA_ERR479221_bin.6.faa_FOENLCHE_00884	-	132	PM0188	PF11477.15	390	0.0014	15.2	0.6	1	1	4.8e-07	0.0016	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479075_bin.40.faa_BOFOCOMP_00731	-	163	PM0188	PF11477.15	390	0.00071	14.0	2.7	1	1	1.1e-06	0.00083	13.8	2.7	172	269	59	159	33	162	0.81	hypothetical	protein
PROKKA_ERR479015_bin.3.faa_LMANLJMB_02263	-	132	PM0188	PF11477.15	390	0.0015	15.2	0.6	1	1	4.8e-07	0.0016	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479285_bin.33.faa_IDHEMMLE_00955	-	132	PM0188	PF11477.15	390	0.0016	15.2	0.6	1	1	4.8e-07	0.0017	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR478969_bin.1.faa_EAHJFOKO_02586	-	132	PM0188	PF11477.15	390	0.0015	15.2	0.6	1	1	4.8e-07	0.0016	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479034_bin.5.faa_AHOKLGBB_03070	-	132	PM0188	PF11477.15	390	0.0033	14.2	0.7	1	1	8.8e-07	0.0034	14.2	0.7	187	246	59	119	21	129	0.78	hypothetical	protein
PROKKA_ERR479199_bin.3.faa_FLIPLPBK_03620	-	138	PM0188	PF11477.15	390	0.0013	15.5	0.2	1	1	3.5e-07	0.0013	15.5	0.2	185	248	65	127	14	133	0.82	Ribonuclease	P	protein	component
PROKKA_ERR479021_bin.3.faa_JFAFCBEK_02990	-	132	PM0188	PF11477.15	390	0.0019	15.2	0.6	1	1	4.8e-07	0.0021	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479050_bin.8.faa_OHGHAGGC_00347	-	168	PM0188	PF11477.15	390	7.8e-07	25.4	0.0	1	1	4.5e-10	9.9e-07	25.0	0.0	287	361	73	147	64	162	0.84	hypothetical	protein
PROKKA_ERR479418_bin.36.faa_FMBJPNGI_00518	-	132	PM0188	PF11477.15	390	0.0014	15.3	0.7	1	1	4.5e-07	0.0016	15.1	0.7	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479113_bin.2.faa_OMPFFNLA_03968	-	132	PM0188	PF11477.15	390	0.0074	14.2	0.7	1	1	8.8e-07	0.0077	14.2	0.7	187	246	59	119	21	129	0.78	hypothetical	protein
PROKKA_ERR479264_bin.7.faa_OHENDEMD_02824	-	132	PM0188	PF11477.15	390	0.0028	14.1	0.8	1	1	9.5e-07	0.0029	14.1	0.8	187	245	59	118	21	129	0.77	hypothetical	protein
PROKKA_ERR479280_bin.2.faa_NIBICEKH_00078	-	132	PM0188	PF11477.15	390	0.0016	15.3	0.7	1	1	9e-07	0.0017	15.1	0.7	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479280_bin.2.faa_NIBICEKH_03202	-	329	PM0188	PF11477.15	390	0.021	11.6	1.8	1	2	0.097	1.8e+02	-1.4	0.4	175	210	28	61	15	66	0.68	hypothetical	protein
PROKKA_ERR479280_bin.2.faa_NIBICEKH_03202	-	329	PM0188	PF11477.15	390	0.021	11.6	1.8	2	2	1.2e-05	0.023	11.4	0.1	292	357	244	306	195	312	0.69	hypothetical	protein
PROKKA_ERR478985_bin.4.faa_PKLAMJHL_00066	-	138	PM0188	PF11477.15	390	0.00084	15.0	0.1	1	1	5.6e-07	0.00092	14.8	0.1	275	355	36	112	14	132	0.79	hypothetical	protein
PROKKA_ERR479206_bin.1.faa_DEADBELH_03315	-	132	PM0188	PF11477.15	390	0.0029	14.3	0.8	1	1	8.3e-07	0.003	14.3	0.8	187	246	59	119	21	129	0.77	hypothetical	protein
PROKKA_ERR479194_bin.18.faa_OFJANJHF_01086	-	132	PM0188	PF11477.15	390	0.002	15.2	0.6	1	1	4.8e-07	0.0022	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479051_bin.18.faa_ADBJEIFI_01271	-	132	PM0188	PF11477.15	390	0.0032	15.2	0.6	1	1	4.8e-07	0.0036	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR478988_bin.11.faa_JNKKKCBD_04708	-	132	PM0188	PF11477.15	390	0.0023	15.2	0.6	1	1	4.8e-07	0.0025	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479036_bin.22.faa_OAHOMLEM_02867	-	132	PM0188	PF11477.15	390	0.0028	14.2	0.7	1	1	8.8e-07	0.003	14.2	0.7	187	246	59	119	21	129	0.78	hypothetical	protein
PROKKA_ERR479205_bin.8.faa_HAHONGMD_00713	-	132	PM0188	PF11477.15	390	0.0025	14.3	0.8	1	1	8.3e-07	0.0026	14.3	0.8	187	246	59	119	21	129	0.77	hypothetical	protein
PROKKA_ERR479039_bin.16.faa_DPDHOAIG_00269	-	122	PM0188	PF11477.15	390	0.001	13.1	0.0	1	1	2.1e-06	0.0012	12.9	0.0	139	202	33	98	26	112	0.80	Methanol	dehydrogenase	activator
PROKKA_ERR478984_bin.9.faa_ODGKJLEI_01096	-	138	PM0188	PF11477.15	390	0.00084	15.0	0.1	1	1	5.6e-07	0.00093	14.8	0.1	275	355	36	112	14	132	0.79	hypothetical	protein
PROKKA_ERR479279_bin.5.faa_ADCFJGPG_06407	-	138	PM0188	PF11477.15	390	0.0022	15.5	0.2	1	1	3.5e-07	0.0023	15.5	0.2	185	248	65	127	14	133	0.82	Ribonuclease	P	protein	component
PROKKA_ERR479295_bin.8.faa_HEKMKOFC_02269	-	136	PM0188	PF11477.15	390	0.013	13.2	1.9	1	1	2.1e-06	0.016	13.0	1.9	190	252	66	130	45	135	0.85	hypothetical	protein
PROKKA_ERR479071_bin.10.faa_IABBCFIM_01739	-	132	PM0188	PF11477.15	390	0.0016	15.2	0.6	1	1	4.8e-07	0.0018	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479251_bin.21.faa_ABHPILHK_01201	-	85	PM0188	PF11477.15	390	0.00053	15.8	0.2	1	1	2.8e-07	0.00053	15.8	0.2	199	251	22	75	1	83	0.74	hypothetical	protein
PROKKA_ERR479078_bin.4.faa_AGCBKHCP_04064	-	132	PM0188	PF11477.15	390	0.0024	15.2	0.6	1	1	4.8e-07	0.0027	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479155_bin.14.faa_KBPNPFNG_00163	-	138	PM0188	PF11477.15	390	0.00091	14.9	0.1	1	1	5.9e-07	0.001	14.8	0.1	287	355	46	112	18	131	0.81	hypothetical	protein
PROKKA_ERR479005_bin.6.faa_PROKKA_ERR479005_bin.6.faa_GBKNKPLI_00484	-	132	PM0188	PF11477.15	390	0.00021	15.3	0.7	1	1	4.5e-07	0.00023	15.1	0.7	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479276_bin.3.faa_EEGGDGPF_00284	-	138	PM0188	PF11477.15	390	0.0024	15.5	0.2	1	1	3.5e-07	0.0024	15.5	0.2	185	248	65	127	14	133	0.82	Ribonuclease	P	protein	component
PROKKA_ERR479104_bin.19.faa_ONFAOBBB_00181	-	138	PM0188	PF11477.15	390	0.0007	14.4	0.1	1	1	8e-07	0.00074	14.3	0.1	287	354	46	111	14	131	0.82	hypothetical	protein
PROKKA_ERR479238_bin.2.faa_GIMJMLBJ_00895	-	132	PM0188	PF11477.15	390	0.00066	15.2	0.6	1	1	4.6e-07	0.00069	15.1	0.6	187	248	59	121	21	131	0.75	hypothetical	protein
PROKKA_ERR479153_bin.17.faa_LKHAFEIB_02263	-	138	PM0188	PF11477.15	390	0.0018	15.5	0.2	1	1	3.5e-07	0.0018	15.5	0.2	185	248	65	127	14	133	0.82	Ribonuclease	P	protein	component
PROKKA_ERR479236_bin.3.faa_COPGLCIH_02252	-	132	PM0188	PF11477.15	390	0.0018	15.2	0.6	1	1	4.8e-07	0.002	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479180_bin.4.faa_GIOCJOBK_00338	-	132	PM0188	PF11477.15	390	0.0028	14.1	0.8	1	1	9.5e-07	0.0029	14.1	0.8	187	245	59	118	21	129	0.77	hypothetical	protein
PROKKA_ERR479038_bin.17.faa_AIIDLFKG_04016	-	138	PM0188	PF11477.15	390	0.0014	15.5	0.2	1	1	3.5e-07	0.0015	15.5	0.2	185	248	65	127	14	133	0.82	Ribonuclease	P	protein	component
PROKKA_ERR479284_bin.27.faa_JCDLACEE_00282	-	126	PM0188	PF11477.15	390	0.00091	15.7	0.2	1	1	3e-07	0.00094	15.7	0.2	185	248	53	115	7	121	0.83	Ribonuclease	P	protein	component
PROKKA_ERR479200_bin.5.faa_EKCJCMHN_00846	-	99	PM0188	PF11477.15	390	7e-07	25.5	0.0	1	1	3.8e-10	8.1e-07	25.3	0.0	288	358	5	75	2	89	0.86	hypothetical	protein
PROKKA_ERR479014_bin.15.faa_HDMNCBCM_01054	-	132	PM0188	PF11477.15	390	0.0015	15.2	0.6	1	1	4.8e-07	0.0016	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479219_bin.4.faa_LKGLBGHH_00786	-	132	PM0188	PF11477.15	390	0.0015	15.2	0.6	1	1	4.8e-07	0.0017	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479263_bin.13.faa_ECGDAPPG_01502	-	132	PM0188	PF11477.15	390	0.0028	14.1	0.8	1	1	9.5e-07	0.0029	14.1	0.8	187	245	59	118	21	129	0.77	hypothetical	protein
PROKKA_ERR479284_bin.26.faa_IAINGLJF_03580	-	132	PM0188	PF11477.15	390	0.0016	15.2	0.6	1	1	4.8e-07	0.0017	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479181_bin.25.faa_PHFNHOOI_02901	-	132	PM0188	PF11477.15	390	0.0017	15.3	0.7	1	1	4.5e-07	0.0019	15.1	0.7	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479146_bin.3.faa_AEAOEBII_00690	-	132	PM0188	PF11477.15	390	0.0018	14.2	0.7	1	1	8.8e-07	0.0019	14.2	0.7	187	246	59	119	21	129	0.78	hypothetical	protein
PROKKA_ERR479100_bin.3.faa_HCFPEFIE_03221	-	132	PM0188	PF11477.15	390	0.0014	15.3	0.9	1	1	4.5e-07	0.0016	15.1	0.9	184	247	56	120	20	130	0.75	hypothetical	protein
PROKKA_ERR479022_bin.3.faa_FNPDLKAN_03420	-	132	PM0188	PF11477.15	390	0.0025	15.2	0.6	1	1	4.8e-07	0.0027	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479282_bin.28.faa_JCIEGJME_01553	-	132	PM0188	PF11477.15	390	0.0014	15.3	0.7	1	1	4.5e-07	0.0015	15.1	0.7	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479224_bin.19.faa_HKLDKMHI_00454	-	142	PM0188	PF11477.15	390	0.0014	12.4	0.0	1	1	4.3e-06	0.002	11.9	0.0	283	352	6	76	2	87	0.91	hypothetical	protein
PROKKA_ERR479109_bin.12.faa_PMNMPAII_00897	-	132	PM0188	PF11477.15	390	0.001	15.2	0.6	1	1	4.8e-07	0.0011	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479071_bin.16.faa_INODDJFE_00566	-	87	PM0188	PF11477.15	390	0.0051	12.7	0.0	1	1	2.5e-06	0.0051	12.7	0.0	158	202	18	63	2	79	0.83	Methanol	dehydrogenase	activator
PROKKA_ERR478989_bin.6.faa_FKCMJNPE_04476	-	132	PM0188	PF11477.15	390	0.0024	15.2	0.6	1	1	4.8e-07	0.0027	15.0	0.6	187	247	59	120	21	130	0.75	hypothetical	protein
PROKKA_ERR479152_bin.7.faa_OHOCPOGD_05325	-	138	PM0188	PF11477.15	390	0.002	15.5	0.2	1	1	3.5e-07	0.0021	15.5	0.2	185	248	65	127	14	133	0.82	Ribonuclease	P	protein	component
PROKKA_ERR479092_bin.8.faa_AAJFAGAD_00198	-	132	PM0188	PF11477.15	390	0.0015	14.2	0.7	1	1	8.8e-07	0.0016	14.2	0.7	187	246	59	119	21	129	0.78	hypothetical	protein
PROKKA_ERR478975_bin.11.faa_PROKKA_ERR478975_bin.11.faa_OLCMHNAN_00189	-	55	PM0188	PF11477.15	390	0.018	10.8	0.0	1	1	9.8e-06	0.018	10.7	0.0	240	272	13	45	2	52	0.83	hypothetical	protein
PROKKA_ERR479226_bin.6.faa_MADDMDCE_00014	-	138	PM0188	PF11477.15	390	0.00093	14.8	0.1	1	1	6.2e-07	0.001	14.7	0.1	275	355	36	112	14	132	0.80	hypothetical	protein
PROKKA_ERR479252_bin.1.faa_PMDFFEIJ_00363	-	85	PM0188	PF11477.15	390	0.00048	15.8	0.2	1	1	2.8e-07	0.00048	15.8	0.2	199	251	22	75	1	83	0.74	hypothetical	protein
