GCF_000005845.2_protein.faa_YP_026240.1	-	218	pm0188_final_auto	-	397	0.0053	13.6	0.4	1	1	1.7e-06	0.0071	13.2	0.4	118	217	72	172	68	181	0.84	putative	lipoprotein	YidX	[Escherichia	coli	str.	K-12	substr.	MG1655]
GCF_003265225.1_protein.faa_WP_261919508.1	-	424	pm0188_final_auto	-	397	2.5e-151	500.7	10.6	1	1	1.6e-154	2.7e-151	500.6	10.6	2	396	25	421	1	422	0.97	sialyltransferase	[Mergibacter	septicus]
GCF_003268695.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0055	13.6	0.4	1	1	1.7e-06	0.0074	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003287245.1_protein.faa_WP_000772941.1	-	218	pm0188_final_auto	-	397	0.0019	15.0	0.4	1	1	6.2e-07	0.0026	14.6	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Enterobacteriaceae]
GCF_003288275.1_protein.faa_WP_000772931.1	-	218	pm0188_final_auto	-	397	0.0056	13.8	0.3	1	1	1.5e-06	0.0075	13.3	0.3	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_003288295.1_protein.faa_WP_000772931.1	-	218	pm0188_final_auto	-	397	0.0056	13.8	0.3	1	1	1.5e-06	0.0075	13.3	0.3	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_003288415.1_protein.faa_WP_000772946.1	-	218	pm0188_final_auto	-	397	0.0055	13.6	0.4	1	1	1.7e-06	0.0075	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Enterobacteriaceae]
GCF_003290205.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0053	13.6	0.4	1	1	1.7e-06	0.0072	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003308955.1_protein.faa_WP_000772953.1	-	218	pm0188_final_auto	-	397	0.0052	13.9	0.4	1	1	1.4e-06	0.007	13.4	0.4	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_003325975.1_protein.faa_WP_000773804.1	-	218	pm0188_final_auto	-	397	0.006	13.6	0.4	1	1	1.7e-06	0.008	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Enterobacteriaceae]
GCF_003336405.1_protein.faa_WP_000773804.1	-	218	pm0188_final_auto	-	397	0.006	13.6	0.4	1	1	1.7e-06	0.0081	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Enterobacteriaceae]
GCF_003342715.1_protein.faa_WP_000772943.1	-	218	pm0188_final_auto	-	397	0.0062	13.6	0.4	1	1	1.7e-06	0.0084	13.2	0.4	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_003343225.1_protein.faa_WP_011145484.1	-	157	pm0188_final_auto	-	397	0.0049	13.8	1.0	1	1	1.2e-06	0.0056	13.6	1.0	150	235	18	108	1	122	0.72	MULTISPECIES:	hypothetical	protein	[Photorhabdus]
GCF_003343245.1_protein.faa_WP_011145484.1	-	157	pm0188_final_auto	-	397	0.005	13.8	1.0	1	1	1.2e-06	0.0057	13.6	1.0	150	235	18	108	1	122	0.72	MULTISPECIES:	hypothetical	protein	[Photorhabdus]
GCF_003351385.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0055	13.6	0.4	1	1	1.7e-06	0.0074	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003352425.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0057	13.6	0.4	1	1	1.7e-06	0.0076	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003355175.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0053	13.6	0.4	1	1	1.7e-06	0.0072	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003367885.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0051	13.6	0.4	1	1	1.7e-06	0.0068	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003399775.2_protein.faa_WP_000772946.1	-	218	pm0188_final_auto	-	397	0.0058	13.6	0.4	1	1	1.7e-06	0.0078	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Enterobacteriaceae]
GCF_003399845.2_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0055	13.6	0.4	1	1	1.7e-06	0.0074	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003399895.2_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0055	13.6	0.4	1	1	1.7e-06	0.0074	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003402875.1_protein.faa_WP_014326238.1	-	412	pm0188_final_auto	-	397	3.9e-163	540.0	14.5	1	1	1.9e-166	4.2e-163	539.9	14.5	2	396	25	411	1	412	0.98	sialyltransferase	PMO188	family	protein	[Pasteurella	multocida]
GCF_003402895.1_protein.faa_WP_014326238.1	-	412	pm0188_final_auto	-	397	4e-163	540.0	14.5	1	1	1.9e-166	4.2e-163	539.9	14.5	2	396	25	411	1	412	0.98	sialyltransferase	PMO188	family	protein	[Pasteurella	multocida]
GCF_003402915.1_protein.faa_WP_014326238.1	-	412	pm0188_final_auto	-	397	3.9e-163	540.0	14.5	1	1	1.9e-166	4.2e-163	539.9	14.5	2	396	25	411	1	412	0.98	sialyltransferase	PMO188	family	protein	[Pasteurella	multocida]
GCF_003402935.1_protein.faa_WP_014326238.1	-	412	pm0188_final_auto	-	397	3.9e-163	540.0	14.5	1	1	1.9e-166	4.2e-163	539.9	14.5	2	396	25	411	1	412	0.98	sialyltransferase	PMO188	family	protein	[Pasteurella	multocida]
GCF_003402955.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0066	13.6	0.4	1	1	1.7e-06	0.0088	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003403135.1_protein.faa_WP_024104922.1	-	139	pm0188_final_auto	-	397	0.012	12.4	0.1	1	1	3.6e-06	0.015	12.1	0.1	40	129	24	118	23	131	0.73	DUF1987	domain-containing	protein	[Dickeya	dianthicola]
GCF_003413625.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0056	13.6	0.4	1	1	1.7e-06	0.0076	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003432305.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0053	13.6	0.4	1	1	1.7e-06	0.0072	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003433275.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0063	13.6	0.4	1	1	1.7e-06	0.0085	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003443795.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0053	13.6	0.4	1	1	1.7e-06	0.0071	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003443815.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0057	13.6	0.4	1	1	1.7e-06	0.0077	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003491165.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0059	13.6	0.4	1	1	1.7e-06	0.0079	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003570765.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0056	13.6	0.4	1	1	1.7e-06	0.0076	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003571565.1_protein.faa_WP_016149605.1	-	389	pm0188_final_auto	-	397	4.2e-111	369.9	10.2	1	1	8.7e-115	4.7e-111	369.8	10.2	1	392	1	388	1	389	0.96	MULTISPECIES:	polysialyltransferase	family	glycosyltransferase	[Citrobacter]
GCF_003571765.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0055	13.6	0.4	1	1	1.7e-06	0.0074	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003586045.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0059	13.6	0.4	1	1	1.7e-06	0.008	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003591595.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0052	13.6	0.4	1	1	1.7e-06	0.007	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003627195.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0051	13.6	0.4	1	1	1.7e-06	0.0069	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003665535.1_protein.faa_WP_228099706.1	-	352	pm0188_final_auto	-	397	4.8e-98	326.7	13.0	1	1	1.2e-101	5.7e-98	326.5	13.0	3	346	7	350	1	351	0.96	MULTISPECIES:	polysialyltransferase	family	glycosyltransferase	[Citrobacter	freundii	complex]
GCF_003665595.1_protein.faa_WP_121540756.1	-	679	pm0188_final_auto	-	397	1.9e-15	54.8	4.9	1	1	3.5e-18	1.7e-14	51.7	4.9	69	364	46	320	28	334	0.81	MULTISPECIES:	glycosyltransferase	family	9	protein	[Citrobacter]
GCF_003665655.1_protein.faa_WP_016149605.1	-	389	pm0188_final_auto	-	397	3.5e-111	369.9	10.2	1	1	8.7e-115	3.9e-111	369.8	10.2	1	392	1	388	1	389	0.96	MULTISPECIES:	polysialyltransferase	family	glycosyltransferase	[Citrobacter]
GCF_003665675.1_protein.faa_WP_016149605.1	-	389	pm0188_final_auto	-	397	3.8e-111	369.9	10.2	1	1	8.7e-115	4.2e-111	369.8	10.2	1	392	1	388	1	389	0.96	MULTISPECIES:	polysialyltransferase	family	glycosyltransferase	[Citrobacter]
GCF_003667385.1_protein.faa_WP_024238714.1	-	218	pm0188_final_auto	-	397	0.0041	14.0	0.4	1	1	1.3e-06	0.0056	13.6	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Enterobacteriaceae]
GCF_003667405.1_protein.faa_WP_000773804.1	-	218	pm0188_final_auto	-	397	0.0055	13.6	0.4	1	1	1.7e-06	0.0075	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Enterobacteriaceae]
GCF_003667425.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0054	13.6	0.4	1	1	1.7e-06	0.0073	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003691425.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0056	13.6	0.4	1	1	1.7e-06	0.0075	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003703795.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0056	13.6	0.4	1	1	1.7e-06	0.0075	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003711005.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0055	13.6	0.4	1	1	1.7e-06	0.0075	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003711045.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0054	13.6	0.4	1	1	1.7e-06	0.0073	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003717595.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0049	13.6	0.4	1	1	1.7e-06	0.0066	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003718715.1_protein.faa_WP_123054760.1	-	80	pm0188_final_auto	-	397	0.0017	14.5	0.3	1	1	6.9e-07	0.0018	14.5	0.3	225	289	12	77	1	79	0.81	hypothetical	protein	[Clostridium	sp.	JN-1]
GCF_003719775.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0048	13.6	0.4	1	1	1.7e-06	0.0065	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003722195.1_protein.faa_WP_000772950.1	-	218	pm0188_final_auto	-	397	0.0061	13.7	0.4	1	1	1.7e-06	0.0083	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Enterobacteriaceae]
GCF_003855135.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0048	13.6	0.4	1	1	1.7e-06	0.0065	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003856575.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0054	13.6	0.4	1	1	1.7e-06	0.0073	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003864155.1_protein.faa_WP_035688174.1	-	397	pm0188_final_auto	-	397	1.9e-149	494.9	21.4	1	1	9.9e-153	2.1e-149	494.7	21.4	5	394	1	391	1	394	0.99	hypothetical	protein	[Avibacterium	paragallinarum]
GCF_003925895.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0055	13.6	0.4	1	1	1.7e-06	0.0074	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003935895.2_protein.faa_WP_125355399.1	-	388	pm0188_final_auto	-	397	4.3e-105	349.8	2.4	1	1	1.1e-108	4.8e-105	349.7	2.4	1	393	1	388	1	388	0.97	polysialyltransferase	family	glycosyltransferase	[Scandinavium	goeteborgense]
GCF_003944565.2_protein.faa_WP_000772954.1	-	218	pm0188_final_auto	-	397	0.0056	13.7	0.4	1	1	1.7e-06	0.0075	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Escherichia]
GCF_003956165.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0058	13.6	0.4	1	1	1.7e-06	0.0078	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003956185.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0058	13.6	0.4	1	1	1.7e-06	0.0078	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003956205.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0059	13.6	0.4	1	1	1.7e-06	0.008	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003956225.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0055	13.6	0.4	1	1	1.7e-06	0.0075	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003956245.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0057	13.6	0.4	1	1	1.7e-06	0.0077	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003956265.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0054	13.6	0.4	1	1	1.7e-06	0.0073	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003956285.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0057	13.6	0.4	1	1	1.7e-06	0.0076	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003956305.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0055	13.6	0.4	1	1	1.7e-06	0.0074	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003956325.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0059	13.6	0.4	1	1	1.7e-06	0.008	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003956345.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0055	13.6	0.4	1	1	1.7e-06	0.0074	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003956365.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0057	13.6	0.4	1	1	1.7e-06	0.0077	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003956385.1_protein.faa_WP_000773804.1	-	218	pm0188_final_auto	-	397	0.0055	13.6	0.4	1	1	1.7e-06	0.0074	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Enterobacteriaceae]
GCF_003956405.1_protein.faa_WP_000772935.1	-	218	pm0188_final_auto	-	397	0.0056	13.7	0.4	1	1	1.7e-06	0.0076	13.2	0.4	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_003956425.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0057	13.6	0.4	1	1	1.7e-06	0.0076	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003956445.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0058	13.6	0.4	1	1	1.7e-06	0.0078	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003956465.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0056	13.6	0.4	1	1	1.7e-06	0.0076	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003956485.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.006	13.6	0.4	1	1	1.7e-06	0.008	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003966425.1_protein.faa_WP_000772931.1	-	218	pm0188_final_auto	-	397	0.0062	13.8	0.3	1	1	1.5e-06	0.0083	13.3	0.3	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_003966445.1_protein.faa_WP_000772931.1	-	218	pm0188_final_auto	-	397	0.006	13.8	0.3	1	1	1.5e-06	0.008	13.3	0.3	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_003966465.1_protein.faa_WP_000772931.1	-	218	pm0188_final_auto	-	397	0.0063	13.8	0.3	1	1	1.5e-06	0.0085	13.3	0.3	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_003966795.1_protein.faa_WP_000772953.1	-	218	pm0188_final_auto	-	397	0.0052	13.9	0.4	1	1	1.4e-06	0.007	13.4	0.4	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_003971215.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0053	13.6	0.4	1	1	1.7e-06	0.0071	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_003999795.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0056	13.6	0.4	1	1	1.7e-06	0.0075	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_004006545.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0052	13.6	0.4	1	1	1.7e-06	0.007	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_004006575.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0058	13.6	0.4	1	1	1.7e-06	0.0078	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_004010575.1_protein.faa_WP_000772953.1	-	218	pm0188_final_auto	-	397	0.0054	13.9	0.4	1	1	1.4e-06	0.0073	13.4	0.4	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_004010595.1_protein.faa_WP_000772953.1	-	218	pm0188_final_auto	-	397	0.0052	13.9	0.4	1	1	1.4e-06	0.007	13.4	0.4	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_004010615.1_protein.faa_WP_000772953.1	-	218	pm0188_final_auto	-	397	0.0052	13.9	0.4	1	1	1.4e-06	0.0071	13.4	0.4	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_004010635.1_protein.faa_WP_000772953.1	-	218	pm0188_final_auto	-	397	0.0052	13.9	0.4	1	1	1.4e-06	0.007	13.4	0.4	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_004010655.1_protein.faa_WP_000772953.1	-	218	pm0188_final_auto	-	397	0.0052	13.9	0.4	1	1	1.4e-06	0.0071	13.4	0.4	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_004010675.1_protein.faa_WP_000772953.1	-	218	pm0188_final_auto	-	397	0.0053	13.9	0.4	1	1	1.4e-06	0.0072	13.4	0.4	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_004010695.1_protein.faa_WP_000772953.1	-	218	pm0188_final_auto	-	397	0.0052	13.9	0.4	1	1	1.4e-06	0.0071	13.4	0.4	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_004010715.1_protein.faa_WP_000772953.1	-	218	pm0188_final_auto	-	397	0.0053	13.9	0.4	1	1	1.4e-06	0.0071	13.4	0.4	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_004022505.2_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.005	13.6	0.4	1	1	1.7e-06	0.0068	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_004088295.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0056	13.6	0.4	1	1	1.7e-06	0.0075	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_004102945.1_protein.faa_WP_128700695.1	-	175	pm0188_final_auto	-	397	0.00036	16.3	0.2	1	1	2.1e-07	0.00038	16.2	0.2	110	189	26	109	13	158	0.83	ferritin	family	protein	[Candidatus	Velamenicoccus	archaeovorus]
GCF_004103775.1_protein.faa_WP_106107902.1	-	679	pm0188_final_auto	-	397	1.4e-15	55.3	5.2	1	1	2.5e-18	1.2e-14	52.1	5.2	69	365	46	321	29	343	0.81	glycosyltransferase	family	9	protein	[Citrobacter	freundii]
GCF_004118915.1_protein.faa_WP_000772953.1	-	218	pm0188_final_auto	-	397	0.0052	13.9	0.4	1	1	1.4e-06	0.007	13.4	0.4	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_004135775.1_protein.faa_WP_000772943.1	-	218	pm0188_final_auto	-	397	0.0057	13.6	0.4	1	1	1.7e-06	0.0077	13.2	0.4	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_004135815.1_protein.faa_WP_000772943.1	-	218	pm0188_final_auto	-	397	0.0057	13.6	0.4	1	1	1.7e-06	0.0077	13.2	0.4	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_004135855.1_protein.faa_WP_129501575.1	-	218	pm0188_final_auto	-	397	0.0056	13.6	0.4	1	1	1.7e-06	0.0075	13.2	0.4	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_004171185.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0045	13.6	0.4	1	1	1.7e-06	0.0061	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_004194535.1_protein.faa_WP_130107522.1	-	87	pm0188_final_auto	-	397	0.0094	12.7	0.3	1	1	2.3e-06	0.0089	12.8	0.3	193	238	17	62	2	82	0.89	hypothetical	protein	[Iodobacter	fluviatilis]
GCF_004295365.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0059	13.6	0.4	1	1	1.7e-06	0.008	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_004301465.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0057	13.6	0.4	1	1	1.7e-06	0.0077	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_004328685.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0054	13.6	0.4	1	1	1.7e-06	0.0073	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_004355105.2_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0051	13.6	0.4	1	1	1.7e-06	0.0069	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_004358365.1_protein.faa_WP_000772931.1	-	218	pm0188_final_auto	-	397	0.006	13.8	0.3	1	1	1.5e-06	0.008	13.3	0.3	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_004358385.1_protein.faa_WP_000772931.1	-	218	pm0188_final_auto	-	397	0.0057	13.8	0.3	1	1	1.5e-06	0.0077	13.3	0.3	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_004358405.1_protein.faa_WP_000772931.1	-	218	pm0188_final_auto	-	397	0.0059	13.8	0.3	1	1	1.5e-06	0.008	13.3	0.3	118	217	72	172	68	181	0.84	protein	YidX	[Escherichia	coli]
GCF_004358965.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0051	13.6	0.4	1	1	1.7e-06	0.0069	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
GCF_004358985.1_protein.faa_WP_000772934.1	-	218	pm0188_final_auto	-	397	0.0051	13.6	0.4	1	1	1.7e-06	0.0069	13.2	0.4	118	217	72	172	68	181	0.84	MULTISPECIES:	protein	YidX	[Gammaproteobacteria]
